Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 2, 3, [], [44 27 32], 3, [specialist specialist specialist]
1, 3, 3, [], [16 22 4 42 12 23 47], 7, [specialist specialist specialist specialist specialist generalist specialist]
1, -3, -2, [], [26 2 49 28 11 47], 6, [generalist specialist specialist specialist generalist specialist generalist]
1, -1, -1, [], [33 17 18 39 19 30], 6, [specialist specialist specialist specialist specialist specialist]
1, 2, -4, [], [18 40 48 12 33 5 4 25 30 23], 10, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, 3, -2, [], [21 46 45 32 5], 5, [specialist generalist generalist specialist generalist specialist generalist generalist]
1, 0, -1, [], [2 47 21 35 48 36 0], 7, [specialist generalist specialist generalist specialist generalist specialist specialist]
1, -1, -4, [], [6 10 47 27 34], 5, [specialist specialist specialist generalist specialist]
1, -3, -1, [], [47 2 37 41 20 33], 6, [specialist specialist generalist specialist specialist specialist]
1, -3, 3, [], [28 44 6 34 2 16], 6, [specialist specialist specialist specialist specialist specialist]
1, 4, -3, [], [15 49 7 45 39], 5, [specialist specialist generalist specialist specialist generalist]
1, 2, 2, [], [38 31 33 13 7 5], 6, [specialist specialist specialist specialist specialist specialist]
1, 0, 1, [], [1 13 16 19 44 48 20 40], 8, [specialist specialist specialist specialist specialist specialist specialist generalist]
1, -3, -4, [], [8 26 48 28 20], 5, [specialist specialist specialist specialist generalist]
1, 4, 4, [], [42 48 49 36 22 18], 6, [specialist generalist specialist generalist specialist specialist]
1, 1, -1, [], [12 36 4 35 46], 5, [specialist specialist specialist generalist specialist]
1, -4, -4, [], [45 8 26 49 6 22], 6, [specialist generalist specialist specialist generalist specialist]
1, 1, 4, [], [49 34 16 19 30 8 35 20 41 12], 10, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
1, -4, 3, [], [23 43 48], 3, [specialist specialist generalist specialist]
1, 3, 2, [], [15 48 3], 3, [generalist specialist specialist]
1, 3, 0, [], [18 16 47 48 7 26 0 6 3], 9, [specialist specialist specialist generalist generalist specialist specialist specialist specialist]
1, 4, 1, [], [42 19 46 16 8 44 33 48], 8, [specialist specialist specialist specialist generalist specialist specialist generalist]
1, 0, -2, [], [21 48 49 2 24 42 10 35 26 25], 10, [specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist]
1, 1, -2, [], [43 39 5 40 11 0 45 30], 8, [specialist generalist specialist specialist specialist specialist specialist specialist]
1, 4, 3, [], [45 26 42], 3, [generalist generalist generalist specialist specialist]
1, 4, -4, [], [49 39 20 40 45], 5, [generalist specialist generalist specialist specialist]
1, 2, -3, [], [4 48 26 13 0 18], 6, [generalist specialist generalist specialist specialist specialist specialist]
1, 0, -3, [], [41 4 49 36 13 15 44], 7, [specialist specialist specialist specialist specialist specialist generalist]
1, -2, -2, [], [36 0 18 23 35 15 11 16 29 10], 10, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -2, -3, [], [23 18 40 49 45 48 9 24 29 12], 10, [generalist generalist specialist generalist specialist specialist specialist specialist specialist specialist]
1, -2, 1, [], [8 20 12 0 13 9 16 2], 8, [specialist specialist specialist specialist specialist specialist specialist specialist]
1, 3, 1, [], [20 16 4 25 46 33 39 43 5 10 2], 11, [generalist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -4, 2, [], [49 26 29], 3, [specialist generalist specialist]
1, -4, 1, [], [49 39 48 18], 4, [specialist generalist generalist specialist]
1, 3, -1, [], [45 46 16 18 14 9 31], 7, [specialist generalist specialist specialist specialist generalist generalist specialist]
1, -2, -1, [], [25 40 15 41], 4, [specialist specialist specialist specialist]
1, 0, 2, [], [32 44 47], 3, [generalist specialist specialist]
1, -1, 4, [], [16 10 49 22 44 5 11], 7, [generalist specialist specialist specialist specialist specialist specialist]
1, 1, -3, [], [48 10 20 49 33 0 35 45 29 47 7 44], 12, [specialist generalist specialist generalist specialist specialist generalist specialist specialist generalist specialist generalist specialist]
1, 4, -1, [], [33 3 48 7 46 12], 6, [specialist specialist specialist generalist generalist specialist]
1, 0, 3, [], [44 31 47 21 34], 5, [specialist specialist specialist generalist specialist]
1, -4, 0, [], [46 20 43 14 49], 5, [specialist generalist generalist specialist specialist]
1, 2, 4, [], [41 38 42 46 14 36 1 49], 8, [generalist specialist specialist specialist specialist specialist specialist generalist]
1, 4, -2, [], [48 46 45 24 41 36 38], 7, [generalist specialist specialist generalist specialist generalist generalist generalist specialist generalist]
1, 0, -4, [], [49 3 28 4 35 30 24 13 43 26], 10, [specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, 1, 1, [], [41 8 14 30], 4, [specialist specialist specialist specialist]
1, -3, 2, [], [40 49 46 47 1 12 29 17 44 10], 10, [specialist specialist generalist generalist generalist specialist specialist specialist generalist generalist specialist specialist]
1, -2, 0, [], [1 40 21 11 48 39], 6, [generalist specialist specialist specialist specialist specialist]
1, -3, 1, [], [49 17 44 33 5 34], 6, [specialist specialist specialist specialist generalist specialist]
1, 4, 0, [], [23 45 11 31 30 47], 6, [specialist generalist specialist specialist specialist generalist]
1, -1, 2, [], [28 0 12 47], 4, [specialist specialist generalist specialist]
1, -3, 4, [], [49 44 9 4 18 28 37 42], 8, [specialist generalist specialist specialist specialist specialist specialist specialist]
1, 4, 2, [], [11 21 39 42 4 18 6 26 46 24 47], 11, [specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
1, -2, -4, [], [16 41 32 46 8 49 25 2 10], 9, [specialist generalist specialist specialist specialist specialist generalist specialist specialist generalist specialist]
1, -3, -3, [], [18 30 25 46], 4, [specialist specialist generalist specialist]
2, 4, 0, [46 48 1 45 17 47 16 49 41], [48 45 41 46 20 49], 5, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist specialist generalist specialist generalist generalist generalist]
2, 3, 0, [39 27 41 16 46], [28 20 41 1 16 47 27], 6, [specialist specialist generalist specialist specialist specialist specialist specialist specialist]
2, 2, 2, [46 49 45 16], [22 45 20 49 46 39], 4, [specialist specialist generalist specialist specialist generalist generalist generalist]
2, -2, 4, [45 28 26 1 3 16 48 41], [26 1 48 45], 4, [generalist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist generalist]
2, -1, 0, [48 49 47 45 20 17 1 46 43], [47 45 1 49 48 46], 3, [generalist generalist specialist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist]
2, 0, -4, [1 16 28], [28 41 16 48 27 20 22 1], 5, [specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
2, 4, -2, [20 1], [20 48 16 39], 4, [generalist specialist specialist specialist specialist specialist]
2, -3, -1, [28 45 26 49 39 48 16 46], [20 45 39 48 26 49 46 1], 4, [specialist specialist generalist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist]
2, 2, 4, [27 4 23 48 49 47 1 16 46 45], [1 27 48 47 49 41 45 46 8], 5, [generalist generalist generalist specialist specialist generalist generalist specialist generalist generalist generalist generalist specialist generalist specialist generalist specialist generalist generalist generalist generalist specialist generalist]
2, 4, 1, [46 1 48 45 47 16 39 49], [16 47 46 45 1 49], 2, [generalist generalist generalist generalist generalist specialist specialist generalist generalist generalist generalist]
2, 0, 0, [45], [41 49 4], 4, [specialist specialist generalist]
2, -2, -1, [26 39 1 48 45 47 17], [20 28 26 39 45 48], 5, [specialist generalist generalist generalist specialist specialist specialist specialist specialist generalist]
2, 2, 1, [22 1 48 20 39 47], [20 48 47 1 22], 1, [specialist generalist generalist specialist specialist generalist specialist specialist specialist]
2, -4, 2, [41 46 1 45 48 49 47 28], [45 16 48 46 1 20], 6, [generalist generalist generalist generalist generalist specialist specialist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist]
2, 2, -2, [48 45 16 46 17], [1 48 27 49 46 45], 5, [generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist]
2, -1, -3, [1 45 20 17 16 48 49 34 47 41 26], [20 1 16 45 47 48 17 41 28 49], 3, [generalist generalist specialist generalist specialist specialist generalist generalist specialist generalist specialist generalist specialist specialist generalist generalist specialist specialist specialist generalist specialist]
2, 0, -2, [16 41 27 45 28 22 49 4], [27 41 16 48 28 1 47], 7, [specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist specialist specialist]
2, 4, -1, [48 49 46 45 28], [49 46 45 48], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -3, 4, [45 8 16 41 27 1], [41 1 26 45 48], 5, [specialist specialist specialist generalist generalist specialist]
2, -3, 0, [1 39 41 20 48 45], [1 28 39 47], 6, [specialist specialist specialist specialist generalist specialist generalist specialist]
2, -2, -2, [46 45 48], [48 45 47 46 16 34], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist specialist]
2, 2, -4, [45 6 23 46 1 20 42 26 39 27 34 48], [16 45 48 1 46 20 23 27 6 26], 4, [generalist generalist specialist generalist specialist specialist generalist generalist generalist generalist generalist specialist specialist specialist specialist specialist generalist generalist specialist]
2, -4, -3, [48], [45 48 46 16 26], 4, [specialist generalist generalist generalist specialist]
2, -4, 0, [26 16 28 39 46], [26 39 46], 2, [specialist specialist generalist specialist specialist]
2, -4, 1, [27 28 47 1 41 16 42 3 20 46], [46 47 45 41 48], 9, [generalist generalist generalist generalist specialist]
2, 1, -3, [46 41 28 23 48 49 45 1], [23 48 45 49 39 46 27 1], 4, [generalist generalist specialist generalist specialist generalist generalist specialist generalist generalist generalist specialist specialist generalist generalist generalist specialist]
2, -3, 3, [45 47 26 48 28 41 49], [47 49 46 1 48 41 27], 6, [specialist specialist generalist specialist generalist generalist generalist generalist specialist generalist generalist generalist generalist]
2, 0, -3, [4 34 20 48 1 46 47 16 49 41], [20 41 34 4 1 48], 4, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
2, 1, -4, [42 27 16 1 20 45 34], [41 27 42 1 48 34 46 16], 5, [specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist]
2, 2, -3, [45 46 49 48], [45 6 46 49 39 48 47], 3, [generalist generalist generalist specialist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist]
2, 1, 1, [1 41 48 23 16], [48 20 22 45 10 39], 9, [specialist generalist generalist generalist specialist specialist specialist specialist]
2, -1, 2, [48 49 1 47 41 45 20], [47 45 48 41 49 42 46 1 28], 4, [generalist specialist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist specialist specialist generalist generalist generalist generalist generalist]
2, 1, 4, [48 20 47 23 16 46 1 27], [1 48 20 28 46 47], 4, [specialist specialist generalist specialist specialist generalist specialist generalist generalist generalist generalist specialist generalist specialist specialist specialist generalist specialist generalist]
2, 3, 3, [48], [1], 2, [specialist]
2, -2, 0, [1 41 20 26 43 46 17 47], [1 20 46 39 17 47 16], 5, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist generalist specialist generalist specialist specialist]
2, -1, 4, [49 1 48 8 46 26 34 20], [16 8 46 45 1 34 47 17 42 48], 8, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist specialist specialist specialist generalist generalist generalist generalist generalist specialist generalist specialist]
2, -4, 3, [45 48 47 49 46 1 16], [46 49 45 41 1 48 42 16], 3, [specialist generalist generalist generalist generalist specialist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist]
2, 2, 3, [46 48 45 27 1 49], [45 46 49 48 16], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist]
2, 0, 1, [20 47 48 45 49 46 1], [41 49 46 47 45 20 48 1], 1, [generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist]
2, 0, 3, [41 20 46 49 8 1 47 27 48], [27 47 20 46 49 28 1 48], 3, [generalist specialist generalist specialist generalist specialist generalist generalist specialist generalist generalist specialist generalist specialist generalist generalist generalist specialist specialist generalist generalist]
2, -1, -4, [47 45 34 49 41 16 3 20 1 42], [41 8 16 34 23 26 42 47 46 48 3 1 28], 9, [specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist]
2, 3, 2, [27 48 46 45 49 20 42 1 41], [45 46 48 49 23], 6, [generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -4, -2, [48 1 20], [28 16 48 1 20 45], 3, [generalist specialist generalist generalist specialist specialist specialist specialist]
2, 0, -1, [46 49 47 41 28 1], [47 48 46 49 45 26], 6, [generalist generalist generalist generalist specialist generalist generalist]
2, -3, -4, [1 49 48 46 47 45 34 28 16], [48 46 47 49 45 1], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist]
2, 3, -2, [46 45 26 48 28], [48 46 45], 2, [generalist generalist generalist generalist]
2, 0, 2, [41 1 46 47 45 20 28], [47 1 39 49 20 45 48 26 16 41 46], 6, [specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist generalist specialist specialist specialist generalist generalist generalist specialist specialist generalist specialist]
2, 3, -1, [16 49 46 45 48], [49 46 48 45], 1, [generalist generalist generalist generalist generalist generalist]
2, -1, 1, [47 41 20 48 1 46 8], [1 20 45 49 47 41 39 48], 5, [generalist specialist specialist specialist specialist generalist specialist specialist generalist specialist generalist specialist specialist generalist]
2, 1, -1, [47 48 1 49], [45 41 47 48 49], 3, [generalist generalist generalist specialist generalist generalist]
2, 2, 0, [22 20], [], 2, []
2, -1, -2, [1 45 39 48 27 46 23], [48 45 46 1], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist specialist generalist generalist generalist generalist]
2, -1, 3, [20 49 48 46 45 8 47], [49 47 45 48 41 20 46 1], 3, [generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist specialist specialist generalist generalist generalist generalist generalist]
2, -3, 1, [46 47 41 1 20], [47 1 46 26 16 8], 5, [generalist generalist generalist generalist specialist generalist generalist generalist generalist specialist specialist specialist generalist]
2, 3, 1, [1 47 20 45 22], [1 20 22 45 46 48 47], 2, [specialist generalist generalist generalist generalist specialist specialist specialist specialist specialist specialist generalist]
2, 1, 0, [47 20], [49 47], 2, [generalist generalist generalist]
2, 2, -1, [47 49 48 39 45 46 10], [47 49 48 41 46 23], 5, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist]
2, 1, 3, [47 48 45 1 20], [20 48 47 45 41], 2, [generalist generalist generalist generalist generalist specialist generalist specialist generalist generalist generalist]
2, 1, 2, [1 28 20 46 27 47 41 45], [45 20], 6, [generalist specialist generalist]
2, -4, -1, [41 47 20 46 48 26 16], [1 41 47 48 49 20 46 39 16 45], 5, [generalist specialist specialist generalist specialist generalist specialist generalist specialist specialist generalist specialist]
2, -1, -1, [28 48 45 23 20 41 46 16 26], [45 48 46 39], 7, [generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 0, 4, [46 45 1 41 20 28 47 8 48], [34 26 27 16], 13, [specialist specialist specialist specialist specialist]
2, 3, -3, [48 28 41], [47 48 46], 4, [generalist generalist generalist generalist]
2, 3, 4, [27 28 47 16], [27 45], 4, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
2, 4, -4, [28 45 16 46 8 39 10 47 26 49], [8 26 10 28 39 48 45 47 27 49 16], 3, [generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist]
2, -2, 2, [47 8 48 1 41 20 16 17 46 39 42], [1 20 48 47 41 17 8 46], 3, [generalist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist generalist generalist specialist specialist generalist specialist specialist specialist generalist specialist generalist generalist specialist generalist specialist specialist specialist generalist specialist generalist specialist generalist generalist specialist generalist]
2, -3, 2, [47 1 17 45 42], [1 3 45 47 43 46 17 42], 3, [specialist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist generalist specialist specialist specialist]
2, -2, 3, [1 48 45 16 20 28 26 8 42 17], [28 46 48 26 1 45 16 42], 4, [generalist specialist specialist generalist generalist specialist specialist generalist specialist generalist generalist]
2, -3, -2, [1 45 20 16 28], [16 1 45 20 46 28], 1, [specialist specialist specialist generalist generalist specialist specialist specialist generalist specialist]
2, 1, -2, [45 48], [45 1 20 48 28], 3, [generalist specialist specialist generalist generalist specialist generalist]
2, 3, -4, [45 48 47 26 49 39], [1 47 45 48 26], 3, [generalist generalist specialist generalist specialist specialist generalist generalist generalist generalist]
2, -2, -4, [17 1 47 48 20 46 42 34], [47 43 17 1 20 28 46 8 48 41], 6, [specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist generalist specialist]
2, 4, 2, [26 46 45 3], [1 46 16 45 28 48], 6, [generalist specialist generalist generalist generalist generalist specialist specialist generalist]
2, -4, -4, [48 45 46 1], [42 48 45 28 26 46 41], 5, [specialist generalist specialist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist]
2, -3, -3, [46 48 45], [48 27 34 46 45 1], 3, [generalist specialist generalist generalist generalist generalist specialist generalist specialist generalist specialist generalist generalist generalist]
2, -4, 4, [16 39 42 41 28 45 20 48 26], [46 39 45 28 16 41 48 42], 3, [generalist specialist specialist specialist specialist specialist specialist generalist generalist generalist generalist specialist generalist generalist specialist]
2, 4, 3, [45 27 39], [16 45], 3, [specialist generalist generalist]
2, -2, 1, [45 47 46 20 41 48], [47 1 23 20 26 45 46 17 48 41 49], 5, [generalist generalist specialist specialist specialist generalist generalist generalist generalist generalist specialist specialist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist specialist specialist generalist]
2, -2, -3, [1 34 47 43 27], [1 16 34 48 43 45 27], 4, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist]
2, 4, 4, [46 45 49 48 16 27 8], [46 45 48 49 28 27 16 34], 3, [specialist generalist generalist generalist generalist generalist specialist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist]
2, 4, -3, [46 28 48 45 41], [48 46 45 10 20 1 8], 6, [generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist generalist generalist specialist specialist specialist]
3, 3, 1, [1 48 46 17 47 16 20], [1 47 20 46 17 48], 1, [generalist specialist specialist specialist generalist generalist generalist generalist specialist generalist specialist specialist specialist generalist generalist generalist specialist specialist specialist generalist specialist]
3, 4, -2, [20 17 48 47 45 49 16], [45 49 48 16 17 20 47 1], 1, [generalist specialist generalist specialist generalist generalist specialist generalist generalist generalist specialist specialist specialist specialist generalist generalist generalist generalist specialist specialist generalist specialist specialist specialist specialist generalist generalist generalist generalist]
3, 1, 1, [41 26 16], [17 48 26], 4, [specialist specialist specialist generalist]
3, -4, 0, [26 1 20 16], [1 16 26 46], 2, [specialist specialist generalist specialist specialist specialist]
3, -1, 1, [45 1 20 47 17 49 48], [45 20 48 49 27 17 47 1], 1, [generalist generalist generalist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist generalist generalist specialist generalist]
3, -1, 2, [45 49 1 48 20 47 17 41], [48 45 49 47 16 1], 4, [specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist specialist generalist generalist generalist specialist generalist]
3, 2, 2, [48 49], [48 20 49 16 45 1], 4, [generalist generalist generalist generalist generalist specialist generalist specialist generalist specialist generalist generalist specialist]
3, 3, -4, [49 45 47 16 48 26], [49 48 45 47 20 28], 4, [specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist]
3, 2, 4, [47 48 45 49 34 1], [47 48 16 45 49 20 27 1], 4, [specialist generalist generalist generalist generalist specialist specialist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist]
3, -3, 1, [48 46 49 27 26 47 45 16], [48 47 1 16 45 46 49 17], 4, [specialist generalist generalist generalist specialist specialist generalist generalist generalist generalist specialist generalist specialist generalist generalist]
3, -2, -3, [1 27 48 16 20 49 46], [46 16 17 1 20 27], 3, [specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
3, -2, 1, [20 47 1 17 46 49 48 16 45], [16 20 47 49 48 45 46 1], 1, [generalist generalist specialist specialist generalist generalist specialist generalist generalist specialist specialist generalist generalist generalist generalist]
3, 1, 4, [47 45 17 27], [16 1 20 48 49], 9, [specialist specialist specialist generalist generalist specialist specialist specialist]
3, -3, 3, [27 47 45 48 16], [47 48 45 16 41 26], 3, [generalist generalist specialist generalist specialist specialist specialist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist]
3, -1, -1, [49 46 16 45 26], [49 45 46 17], 3, [generalist generalist specialist generalist generalist generalist generalist generalist generalist]
3, -1, -4, [17 27 16 1 34 20 47 45], [16 27 45 26 34], 5, [specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
3, -4, 4, [26 46 20 47 45], [8 28 49 16 20], 8, [specialist specialist specialist generalist specialist]
3, 4, -4, [16 45 28 47], [46 28 16 45 47 1], 2, [specialist generalist specialist specialist generalist generalist generalist specialist specialist specialist]
3, 3, -3, [45 48 28 16 1], [45 48 16 47], 3, [generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist]
3, 3, -2, [48 17 45 49 16 20 1 26], [49 45 48 47], 6, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
3, -3, -4, [49 48 47 46 45 1 17 27 16], [45 17 48 49 47 16 1], 2, [specialist specialist generalist generalist generalist specialist generalist generalist specialist generalist specialist generalist generalist specialist generalist generalist specialist generalist]
3, -4, 1, [1], [16 1 26 49], 3, [specialist specialist specialist generalist specialist specialist]
3, 1, 3, [45 48 47 49], [48 47 49 17 45], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist]
3, -4, 3, [48 49 16 45 47], [26 48 49 45], 3, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
3, 4, 1, [47 20 49 46 48 45], [46 16 45 47], 4, [specialist generalist specialist generalist specialist generalist generalist specialist]
3, 0, 2, [1 49 17 41 45 48 20 16], [48 1 49 45 17 20 41 47 16], 1, [generalist specialist specialist specialist generalist specialist specialist generalist generalist generalist specialist generalist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist specialist generalist]
3, 2, 3, [49 1 45 48 28 17 26], [48 45 49 47 27 34 16], 8, [generalist generalist generalist generalist generalist generalist generalist generalist specialist specialist specialist generalist generalist generalist specialist generalist]
3, 0, 4, [16 20 1 17 49 45 34], [49 1 20], 4, [specialist specialist specialist generalist generalist specialist specialist specialist]
3, -4, -1, [16 45 17 26], [16 1], 4, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
3, 0, -4, [1 16 49 45 8], [16 8 45 1 20], 2, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist specialist generalist specialist specialist specialist]
3, -3, -1, [49 48 16 1 45 26], [1 16 17 26 45 49 48 20], 2, [specialist generalist specialist specialist specialist generalist generalist generalist specialist specialist generalist generalist]
3, -3, 4, [45 48 16 26 1], [26 16 48 45 20], 2, [specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist]
3, -1, -2, [49 26 46 45 27 20 48 17 1], [48 46 16 20 1 45], 5, [specialist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist specialist]
3, 1, 0, [48 45 16], [48 45 47], 2, [generalist generalist generalist generalist generalist generalist generalist generalist]
3, 0, -2, [46 20], [26 47 46 1 48], 5, [generalist specialist generalist generalist specialist]
3, 1, -3, [45 26 48 49 16 1 47], [48 45 49 26 16], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist specialist generalist generalist generalist generalist generalist generalist]
