Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, -4, -4, [], [35 45 37], 3, [specialist specialist generalist]
1, -2, 4, [], [46 36 26 43 45], 5, [specialist generalist specialist specialist specialist generalist]
1, 0, -3, [], [22], 1, [specialist]
1, 1, -1, [], [34 18], 2, [specialist specialist]
1, -2, 3, [], [10 20 47 45 37 29 11], 7, [generalist specialist specialist specialist specialist specialist generalist]
1, 2, -4, [], [17 37 9 19], 4, [specialist specialist specialist specialist]
1, -2, -4, [], [32 46 43 17], 4, [specialist specialist generalist specialist generalist]
1, -5, -2, [], [1 32 41 13], 4, [specialist specialist specialist specialist]
1, -2, -1, [], [10 47 19 41 45], 5, [generalist generalist specialist specialist specialist specialist]
1, -1, 5, [], [34 20 2 42 3 4 38], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 5, 4, [], [37 2 44 24], 4, [specialist specialist specialist specialist]
1, -5, -4, [], [37 28 42], 3, [specialist specialist specialist]
1, 5, 1, [], [47 27 31 11], 4, [generalist specialist specialist specialist generalist specialist]
1, -4, -3, [], [21 39 3], 3, [specialist specialist specialist]
1, -5, 4, [], [49 15], 2, [generalist generalist specialist]
1, -5, -5, [], [15 36 34 46], 4, [specialist generalist specialist specialist]
1, 0, -2, [], [39 45 33], 3, [specialist specialist generalist]
1, -1, 2, [], [5 46 6 43], 4, [specialist specialist generalist specialist]
1, -1, -5, [], [38 48 34 42], 4, [specialist specialist generalist specialist]
1, 4, 0, [], [28 26 48 34 43 13 45 9], 8, [specialist generalist specialist specialist specialist generalist specialist specialist specialist]
1, 5, 5, [], [33 48 13 34], 4, [specialist generalist specialist specialist]
1, 2, 4, [], [8 48 20 24 23], 5, [specialist generalist specialist generalist specialist specialist]
1, -3, -4, [], [10 2 31 23], 4, [specialist specialist specialist specialist]
1, -4, 5, [], [45 8], 2, [generalist specialist]
1, -2, -2, [], [3 45 17 48 16 34], 6, [specialist specialist specialist generalist specialist generalist generalist]
1, 5, 2, [], [45 27 4 14 49 24 47], 7, [specialist specialist specialist generalist specialist generalist generalist]
1, 3, 0, [], [43 3 18 28 10], 5, [specialist specialist specialist specialist specialist]
1, 2, 3, [], [29 8 44 41 49], 5, [specialist specialist specialist specialist generalist]
1, -1, 0, [], [38 24 32 17], 4, [specialist specialist specialist specialist]
1, -1, -1, [], [28 42 3 20 33], 5, [specialist specialist specialist specialist specialist]
1, -3, -1, [], [23 37 19], 3, [specialist specialist specialist]
1, -4, 2, [], [44 12 45 6 24], 5, [generalist generalist specialist specialist specialist specialist]
1, 4, -1, [], [48 11 21 49 31], 5, [generalist specialist specialist generalist specialist]
1, 0, 5, [], [43 36 6 11 39 30 2], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 1, -2, [], [2 22 45 37 8 9 4], 7, [specialist generalist specialist specialist specialist specialist specialist]
1, -2, 2, [], [47 33 15], 3, [specialist specialist generalist]
1, 2, -1, [], [3 49 1 47 4 20], 6, [generalist generalist specialist specialist specialist specialist]
1, -3, -5, [], [15 23 46 42], 4, [specialist specialist generalist specialist]
1, 0, -1, [], [1 17 6 29], 4, [specialist specialist specialist specialist]
1, 1, -5, [], [42 15 21 9 47 19], 6, [specialist specialist specialist generalist specialist specialist specialist]
1, 1, 4, [], [8 21 33 45 6], 5, [specialist specialist specialist specialist generalist]
1, -2, 5, [], [43 46 34 38], 4, [specialist generalist specialist generalist specialist]
1, 0, 2, [], [15 8 47 23], 4, [specialist specialist specialist specialist generalist specialist]
1, 3, 4, [], [31 36], 2, [specialist specialist]
1, 4, 5, [], [40 5 47 39], 4, [generalist specialist specialist specialist specialist]
1, 4, 2, [], [35 45 32], 3, [specialist specialist generalist]
1, -5, 1, [], [45 11 42 46 6 14], 6, [generalist specialist specialist generalist specialist specialist]
1, 1, 1, [], [14 29 39 17 22 4 6 25], 8, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 1, [], [48 25 9 1 47], 5, [specialist generalist generalist specialist specialist]
1, 0, 3, [], [42 4 25 47 10], 5, [generalist specialist specialist specialist specialist]
1, 2, -2, [], [8 12 34 48 14 39 9 47], 8, [generalist specialist specialist specialist specialist specialist specialist specialist generalist]
1, 1, 5, [], [12 24 42 39 33], 5, [specialist specialist specialist specialist specialist specialist]
1, -5, 0, [], [14 22 32 6 41 45], 6, [specialist generalist specialist specialist specialist specialist]
1, -2, 1, [], [23 39 37 38 45 25 47], 7, [specialist specialist specialist specialist generalist specialist generalist]
1, 5, 3, [], [19 13 32 12 47], 5, [specialist generalist specialist specialist specialist specialist]
1, -1, -4, [], [49 45 18 46 20], 5, [generalist generalist generalist specialist specialist]
1, 3, 3, [], [38 39 13], 3, [specialist specialist specialist]
1, -5, 3, [], [38 32 37 19 20 2 18 28 1], 9, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
1, -4, 4, [], [49 1 48 5], 4, [generalist specialist specialist generalist]
1, 5, -3, [], [14 46], 2, [specialist generalist]
1, 4, -2, [], [23 20], 2, [specialist specialist]
1, 2, -5, [], [49 18 4 48 10], 5, [specialist generalist specialist specialist generalist]
1, 2, 1, [], [17 45], 2, [specialist generalist]
1, -3, -2, [], [36 14 46 41 15], 5, [generalist specialist specialist specialist specialist]
1, -4, 0, [], [48 21 0], 3, [specialist specialist generalist]
1, 2, 0, [], [49 11 19 4], 4, [specialist specialist specialist generalist]
1, -1, 1, [], [44 45 33 8 25 48], 6, [generalist generalist specialist generalist specialist generalist specialist specialist]
1, 3, -1, [], [10 34 44 14 0 27 13 45 18], 9, [specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, 3, -2, [], [0 26 33 39 6 47], 6, [generalist specialist specialist specialist specialist specialist]
1, 4, -3, [], [3 28 32 47], 4, [specialist specialist specialist generalist]
1, -3, 3, [], [15 49 47 13 1 23 41 4], 8, [specialist specialist specialist specialist specialist specialist generalist generalist specialist]
1, 1, 2, [], [10 1 45 37], 4, [specialist generalist specialist specialist]
1, -3, 5, [], [11], 1, [specialist]
1, 0, 0, [], [20 4 34 21 42 48 8 24 3], 9, [specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, -3, 2, [], [13], 1, [specialist]
1, 1, -4, [], [3 42 40 26 13], 5, [specialist specialist specialist specialist specialist]
1, 0, 4, [], [43 48], 2, [generalist specialist]
2, 0, -4, [37 24 29 11 48], [11 37 24 48 29], 0, [specialist generalist specialist specialist specialist specialist]
2, -3, -4, [23 16 1 44 46 2 32], [16 23 44 1 24 26 46], 4, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist]
2, -3, -1, [22 47 1 42], [47 22], 2, [generalist specialist]
2, -2, -4, [47 26 44 46], [46 1 44 2 33], 5, [generalist specialist specialist generalist specialist specialist specialist]
2, 2, 5, [47 2 48 29], [47 41 1 48 29], 3, [specialist specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist]
2, 4, -2, [23 47 48 24 37], [47 48 37], 2, [generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -2, 4, [14 16 11 1 46], [46 1 14 37], 3, [generalist specialist generalist specialist specialist specialist specialist]
2, -4, 5, [49 45 1 48], [49 45 12 11 30 48], 4, [generalist specialist generalist specialist generalist generalist generalist generalist generalist generalist generalist specialist]
2, 5, -3, [47 49 46 48], [16 49 47 46 48 37], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist specialist generalist generalist]
2, 0, 1, [20 37], [20], 1, [specialist specialist specialist specialist]
2, 2, -5, [29 49 41 28], [41 28 29 49], 0, [specialist specialist generalist specialist]
2, -1, -4, [1 46 48 47], [46 47 48], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -4, 3, [45 49 16], [49 22 45 16], 1, [generalist generalist generalist generalist generalist specialist generalist specialist]
2, 5, -4, [47 14 48 24 29 49 46 45 28], [48 47 46 45 49], 4, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -5, 5, [16 1 33 34], [34 33 1], 1, [specialist specialist specialist specialist]
2, -1, -5, [16 48 14 46 47 2], [46 1 26 11 48 49 47], 7, [generalist generalist generalist specialist generalist specialist generalist generalist specialist generalist generalist generalist]
2, -4, 0, [14 45 49 22], [45 49], 2, [generalist generalist generalist generalist generalist]
2, 2, 1, [22 48 37], [22 45 47 37], 3, [generalist specialist generalist specialist]
2, 5, -5, [29 26 14 46 24 12 47], [14 29 46 24 26 47], 1, [specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 4, -3, [14 1 49 45 47 12], [1 42 12 45], 4, [specialist specialist specialist generalist specialist]
2, -2, 3, [24 11 46 48 1 15 47], [46 11 24 14 15 47], 3, [specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist]
2, 5, -1, [47], [37 47], 1, [generalist specialist]
2, -4, 2, [47 24], [49 47], 2, [generalist generalist generalist]
2, 1, -3, [16 47 46 48], [46 47 48], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -3, 2, [48 2], [48 36 1 47], 4, [generalist generalist specialist generalist specialist]
2, 4, 1, [22 14 42], [22 42 14], 0, [specialist specialist specialist]
2, 2, 4, [47 49 45], [1 47 45 49], 1, [generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist]
2, 0, -2, [48 49 47], [49 42 47 37 48], 2, [generalist generalist generalist generalist generalist generalist generalist generalist specialist specialist generalist]
2, -2, 1, [16 49 45 48 47 36], [45 49 48 20], 4, [generalist generalist generalist specialist generalist generalist generalist]
2, 5, 0, [45 47 1 37 46], [47 23 30 46 45 24], 5, [specialist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -4, -3, [44 47 45 48 49], [45 1 48 47 49], 2, [generalist specialist generalist generalist generalist generalist generalist generalist generalist]
2, -1, 3, [1 46 47 48 14 49], [46 47 14 16], 4, [generalist generalist generalist generalist generalist generalist specialist specialist]
2, -3, 3, [49], [49 34], 1, [specialist generalist generalist generalist]
2, -2, -2, [1 49 47 48 16], [47 49 48 16 22 24 1 33], 3, [generalist specialist specialist specialist specialist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist generalist]
2, 1, -2, [1 20], [20 29], 2, [specialist specialist]
2, 3, -1, [16 46 48 24], [48 16 46 24 20], 1, [specialist specialist generalist generalist generalist generalist generalist generalist specialist generalist]
2, 2, -4, [49 48 47 33 29], [37 49 1 48 28 47], 5, [generalist specialist specialist generalist specialist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist]
2, 4, 3, [45 46 49 47], [46 47 45 49 16 20], 2, [generalist generalist generalist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist]
2, 5, -2, [37 23 26], [37 47 26 44], 3, [generalist specialist specialist specialist]
2, -3, 1, [49 47 1 46 14], [47 22 46], 4, [generalist generalist generalist specialist generalist generalist generalist]
2, 3, -3, [37 42 1 16 47 14 48], [37 14 42 48 29 46 47], 4, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist]
2, -1, -3, [46 47 48], [46 47 48 2 24], 2, [specialist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist]
2, -5, -3, [47 49 45 1 26 14], [47 49 1], 3, [generalist generalist generalist generalist generalist generalist specialist generalist generalist]
2, -5, -5, [16 44], [16 44 1 14], 2, [specialist specialist specialist specialist specialist specialist]
2, 3, -2, [24 47 48 49], [47 49 48], 1, [generalist generalist generalist generalist generalist generalist generalist generalist]
2, -1, -1, [42 47 46 16], [16 46 36 22 47 1], 4, [specialist specialist specialist generalist generalist generalist generalist specialist generalist generalist]
2, -5, 2, [46 14 45 24 42 30], [24 46 14 45 1 42 30 2], 2, [specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist generalist]
2, 0, -5, [24 1 2 23 48], [30 48 12 24], 5, [specialist generalist generalist specialist specialist specialist specialist]
2, -3, 4, [49 11 16 23 14 2], [49 14 16], 3, [specialist generalist specialist generalist generalist]
2, -1, 1, [1 20 14 16], [20 1], 2, [specialist specialist specialist specialist specialist]
2, 0, -3, [47], [47], 0, [generalist generalist]
2, -4, 1, [42 49 48 22 45], [30 49 48 45 28], 4, [generalist generalist generalist specialist specialist]
2, -4, 4, [11 16 23 10 48], [24 10 48 16 20 11 49 23], 3, [specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist generalist]
2, -2, -3, [16 49 48], [16 1 48], 2, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
2, 1, -4, [42 49 45 22 20 48 46 37 47], [49 29 48 47 45 46], 5, [generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -4, -1, [49 44 1 48 15 45], [49 48 47], 5, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 5, 4, [48 16 2 46 23], [23 46 48 16 2 26], 1, [specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist]
2, 3, -5, [47 48 49 22], [33 47 49 48 16 24 46], 5, [generalist generalist generalist generalist specialist generalist specialist generalist generalist specialist generalist generalist generalist generalist generalist specialist]
2, -1, 5, [1 16 45 26 2], [23 1 16 48], 5, [specialist specialist specialist generalist specialist specialist specialist]
2, 1, 3, [47 15 20 14 48 22], [48 47 1 49 14 15], 4, [generalist specialist generalist specialist generalist specialist generalist generalist specialist generalist]
2, 0, 2, [48 20 1 47 14 34], [20 47 1], 3, [specialist specialist generalist generalist specialist specialist specialist specialist generalist]
2, 5, 1, [47 16 2 45 24], [47 22 45], 4, [generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist]
2, -1, 0, [37 45 22 30 33 36 1 47], [33 36 1 22 37 45 47 20 30], 1, [specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist generalist specialist specialist]
2, -2, 0, [47 20 45 22 46 1], [47 45 46 22 1 33], 2, [specialist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist specialist specialist generalist generalist specialist generalist generalist generalist generalist]
2, -1, 4, [14 2 45 30], [24 45 1 11 14 2], 4, [specialist generalist generalist specialist specialist specialist specialist generalist generalist specialist specialist]
2, 4, -5, [33 12 41 29 47 28 16 45 49], [28 41 33 29 47 16 45 49 12], 0, [specialist specialist specialist generalist generalist specialist specialist generalist specialist generalist specialist specialist specialist specialist specialist]
2, -2, -1, [33 11 37 22 36 1 44], [33 22 11 1 36], 2, [specialist specialist specialist specialist specialist specialist specialist specialist]
2, 4, -4, [47 37 49], [16 47 29 37 49], 2, [specialist generalist generalist specialist generalist generalist specialist generalist generalist]
2, 4, 4, [48 47], [48 47], 0, [generalist generalist]
2, -4, -5, [24 45], [45 23 29 14 16], 5, [specialist generalist specialist specialist specialist]
2, 3, 1, [1 26], [1 16], 2, [specialist specialist specialist]
2, 0, 4, [47 45 46 37 1 48 2], [47 46 45 48], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -5, -1, [22 47 45 46 48], [47 1 45 46 48 22 24], 2, [generalist specialist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -1, 2, [45 47 1 14 34], [47 45 34 1], 1, [generalist generalist specialist generalist generalist specialist generalist]
2, -2, 5, [33 1 16 2 12 30 48], [1 16 12 33 2], 2, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 0, 5, [48 47 1 16 2 12], [24 12 20 48 1 47 2 16], 2, [specialist generalist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist generalist]
2, 3, 0, [16 48 1 47 46 45], [1 45 48 16 34 20 14 47 46], 3, [specialist specialist specialist specialist generalist generalist specialist generalist generalist generalist specialist specialist]
2, 2, -1, [20 26 22 46 30], [14 26 46 1 30 20 45], 4, [specialist generalist specialist generalist specialist specialist specialist specialist specialist]
2, 3, 4, [47 42 29 48], [47 48 22], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist]
2, 1, 1, [20 45 1 48 14 49 47], [48 49 14 20 45 47 30], 2, [generalist generalist generalist generalist generalist specialist generalist specialist generalist generalist specialist specialist]
2, -2, 2, [34 33 48 1 20 11 14 46 15 16], [48 20 15 34 30 14 1 46 33 16], 2, [specialist specialist generalist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist generalist]
2, 2, 3, [48 20 47 41], [48 47 37 30], 4, [generalist generalist generalist specialist generalist generalist generalist specialist]
2, -1, -2, [22 30 11 46], [30 46 22 16 1 11], 2, [specialist specialist specialist specialist specialist specialist generalist specialist]
2, 4, 5, [45 48 49 33 47 16], [48 49 47 45], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 4, 2, [45 30 48 16 47], [48 47 45 14], 3, [generalist specialist generalist generalist generalist generalist generalist generalist generalist]
2, 3, 5, [48 45 47 37 49], [47 45 48 49], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -2, -5, [16 1 33 2 26], [48 45 33 1 2 26 16], 2, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist generalist specialist specialist specialist]
2, -5, 1, [46 23 1 47 48 16], [14 42 1 24], 8, [specialist specialist specialist specialist]
2, 2, -3, [46 20 47 48 37], [47 14 48 46], 3, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 1, -5, [24 47 30 37 46 29], [37 24 15 30 29 16], 4, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 1, -1, [20 49], [1], 3, [specialist]
2, -3, -3, [16 23 1 24], [16 23 1], 1, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 1, 0, [47 45 48], [48 47 30 49 45], 2, [specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -5, 4, [1 16 2 26 28 20 33], [28 2 20 1 33 26], 1, [specialist specialist specialist specialist specialist specialist specialist specialist]
2, -5, 0, [47 45 16], [47 42 46 49 45], 4, [generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -5, -2, [47], [49 24 16], 4, [specialist generalist specialist]
2, 0, 3, [47 46 11 45 20 30], [45 34 47 46], 4, [generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 2, 0, [47 48 49 34 1 20], [20 1 48 49 24 34], 2, [specialist specialist specialist generalist generalist specialist specialist specialist generalist generalist generalist]
2, -3, -2, [16 22 47], [49 47 45], 4, [generalist generalist generalist]
2, 3, 2, [1 47 22], [1 47 16 45], 3, [specialist specialist generalist generalist generalist generalist specialist generalist]
2, 3, -4, [46 47 49], [49 47], 1, [generalist generalist]
2, -3, 0, [22 45 37 1 14], [22 16 37 45 49 1], 3, [generalist specialist specialist specialist specialist generalist specialist specialist specialist]
2, -4, -2, [49 48 26 1], [49 11 48], 3, [specialist generalist generalist generalist generalist generalist]
2, 5, 3, [16 47 45 14], [47 45 28 22], 4, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist generalist generalist]
2, 2, 2, [47 45 20 48 2], [47 45 17 48], 3, [generalist generalist specialist generalist generalist generalist generalist generalist generalist]
2, -3, 5, [45 49 48], [49 16 33 14 45 2 48], 4, [generalist generalist generalist specialist specialist generalist generalist specialist generalist specialist generalist generalist generalist generalist generalist specialist specialist]
2, -5, 3, [14 1 48 28 24 30], [24 14 33 48 30], 3, [specialist specialist generalist specialist specialist specialist specialist specialist]
2, -5, -4, [29 22 23 16], [22 29 37], 3, [specialist specialist specialist]
2, 1, 5, [26 30], [37 24 30], 3, [specialist specialist specialist specialist]
2, 4, -1, [49 47 48], [47 49 1 48], 1, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist]
2, 4, 0, [46 24 48 49 45 1 47], [48 46 24 45 47 16], 3, [generalist specialist generalist generalist specialist generalist generalist generalist generalist generalist generalist]
2, 1, 4, [15 45 47 49 48], [29 47 49 48 45 2], 3, [generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist specialist]
2, 5, 5, [14 16 49 41 29], [29 14 28 41], 3, [specialist specialist specialist specialist specialist specialist specialist]
2, 0, -1, [49 20 48 24 46 15], [49 1 48 16 20 47 14], 7, [generalist specialist specialist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist specialist]
2, 1, 2, [20 48 47 45 37], [22 49 14], 8, [specialist generalist specialist]
2, -4, -4, [47 45 48 16 2], [47 16 48 45], 1, [generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 3, 3, [45 14 17 30 48 22 29], [30 45 22 29 14 48 26 47 17], 2, [generalist generalist specialist specialist generalist generalist specialist specialist specialist specialist generalist specialist generalist specialist]
2, 0, 0, [14 37 11 22 30], [37 30 11 14 1], 2, [specialist specialist specialist specialist specialist specialist specialist specialist]
2, 2, -2, [48 46 1 47 42], [1 48 46], 2, [generalist generalist specialist generalist generalist generalist generalist]
2, -3, -5, [1 45 24], [45 16 1 12 49], 4, [specialist specialist specialist generalist specialist specialist specialist generalist]
2, 5, 2, [14 28], [14 1 28], 1, [specialist specialist specialist specialist]
3, 2, 5, [47 49 20 48], [37 1 24], 7, [specialist specialist specialist]
3, -5, -1, [45 47 48 46 16], [47 45 46 49 48], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
3, 5, -2, [29 47 1 24 45 26 14], [29 1 47 45 14 26 48], 2, [generalist specialist specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist specialist specialist]
3, -2, 2, [1 20 24 49 45], [46 1 20 49 22], 4, [generalist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
3, -2, 3, [49 24 11 47 46 1 30 20], [46 24 37 33 30 11 20], 5, [specialist generalist specialist specialist generalist specialist specialist generalist generalist generalist specialist specialist specialist specialist generalist specialist specialist specialist generalist]
3, 0, 5, [37 1 49 16 47 45], [45 47 1 49], 2, [generalist specialist specialist generalist specialist specialist generalist generalist]
3, -4, 3, [45 20 11 49 1 48], [48 49 45 1 11 16], 2, [generalist specialist generalist generalist generalist generalist specialist generalist generalist specialist generalist generalist generalist specialist]
3, -5, -4, [29 23 47 37 48 49], [37 49 29], 3, [specialist generalist specialist]
3, -2, -1, [46], [37 1 20], 4, [specialist specialist specialist]
3, 0, -2, [48 16 47 1], [37 48 47 49 1], 3, [generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist]
3, 0, -1, [49 20 14 48 47 45], [47 49 48 16 14 45 37 20], 2, [specialist generalist generalist generalist generalist specialist generalist generalist specialist generalist specialist specialist specialist]
3, -3, 4, [45 48 49 16], [48 46 49 45 1], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist]
3, 3, 3, [37 45 47 42 29], [37 45 29 49 42], 2, [generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist generalist]
3, 5, -3, [1], [29], 2, [specialist]
3, 0, 2, [1 20 49], [1 48 20 14 49 47], 3, [specialist specialist specialist generalist specialist generalist generalist specialist specialist specialist generalist specialist]
3, 3, 4, [48 47 29 45 24 49], [49 45 48 1 47], 3, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist]
3, 1, -4, [48 47 24 49 14], [49 24 47 14 48 37], 1, [generalist generalist generalist specialist generalist generalist generalist generalist specialist specialist generalist generalist specialist generalist generalist generalist]
