Year, Patch X, Patch Y, Previous Species List, Current Species List, Turnover, Specialization
1, 2, 1, [], [11 46 42 1], 4, [generalist specialist specialist specialist]
1, -4, 4, [], [5 36 48 29 49], 5, [specialist specialist generalist generalist specialist generalist]
1, -2, 4, [], [48 4 38 31 36], 5, [specialist specialist generalist specialist specialist]
1, -1, 2, [], [9 31 46 44], 4, [specialist generalist specialist specialist]
1, 1, -3, [], [14], 1, [specialist]
1, 3, 0, [], [1 22 33], 3, [specialist specialist specialist]
1, 5, -4, [], [30 44 43 5 8 49], 6, [generalist specialist specialist specialist specialist specialist]
1, 3, -2, [], [44 41 33 5 47], 5, [specialist specialist generalist specialist specialist]
1, 0, 2, [], [7 49 13 30 46 27], 6, [specialist generalist specialist generalist specialist specialist]
1, 1, 4, [], [47 45 19 29 36], 5, [specialist generalist specialist specialist generalist]
1, -4, -4, [], [45 41 20 13 34 48], 6, [generalist specialist specialist generalist specialist specialist]
1, 2, 5, [], [30 13 3 11 7 37 39], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -5, -2, [], [2 26 21 10], 4, [specialist specialist specialist specialist]
1, 4, 5, [], [46 17 10 3 0 37 20 43], 8, [specialist generalist specialist specialist specialist specialist specialist generalist specialist]
1, 0, -4, [], [10 49 12 40], 4, [specialist specialist generalist specialist]
1, -4, -1, [], [6 49 20 17 16 39 18], 7, [generalist specialist specialist specialist specialist specialist specialist]
1, 0, -1, [], [13 32 1], 3, [specialist specialist specialist]
1, 2, 0, [], [7 34 11 46], 4, [specialist specialist specialist generalist]
1, -5, 2, [], [33 0 29 19 17 6 27], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -5, 1, [], [48 39 26], 3, [specialist specialist generalist]
1, 2, -2, [], [29 13 48 37], 4, [generalist specialist specialist specialist generalist]
1, 5, -1, [], [16 40 46], 3, [specialist generalist specialist]
1, -2, -4, [], [45 15 48 37 5], 5, [generalist specialist generalist specialist specialist]
1, -3, -5, [], [21 3 47 41], 4, [specialist specialist specialist specialist generalist]
1, 2, -4, [], [36 17 4], 3, [specialist specialist specialist]
1, -2, -5, [], [13 18 42 34], 4, [specialist specialist specialist specialist]
1, 1, 5, [], [1 27], 2, [specialist specialist]
1, -4, 5, [], [38 17], 2, [specialist specialist]
1, 4, -1, [], [1 10 27 48 38 41 11 42 47], 9, [specialist specialist specialist specialist specialist generalist specialist generalist specialist generalist]
1, 0, 5, [], [25 44 10 43 9], 5, [specialist specialist specialist specialist specialist]
1, 3, 4, [], [30 48 15 46 28], 5, [specialist generalist specialist specialist generalist]
1, -3, 2, [], [34 2 42 49 17], 5, [specialist generalist specialist specialist specialist]
1, 5, 1, [], [49 46 28 44], 4, [specialist generalist generalist specialist]
1, 0, 1, [], [46 49 20 6 14 25], 6, [specialist specialist specialist generalist generalist specialist]
1, 1, 1, [], [43 25], 2, [specialist specialist]
1, 4, 3, [], [49 15 26 38 18], 5, [specialist generalist specialist specialist specialist]
1, 3, -4, [], [15 3 26 43 38], 5, [specialist specialist specialist specialist specialist]
1, -1, 1, [], [41 3 47 16 44], 5, [specialist generalist specialist specialist generalist specialist specialist generalist]
1, 5, 5, [], [27 10 33 9 29 49], 6, [specialist specialist specialist generalist specialist specialist]
1, 5, 2, [], [46 45 2 1 48], 5, [generalist generalist specialist generalist specialist]
1, 5, 0, [], [10 38 28 49 19], 5, [generalist specialist specialist specialist specialist]
1, 1, 2, [], [44 6 20 45 36 8], 6, [generalist generalist specialist specialist specialist specialist specialist]
1, -1, 5, [], [11 48 10], 3, [specialist generalist specialist]
1, 5, 3, [], [8], 1, [specialist]
1, 3, 5, [], [46 48], 2, [generalist generalist]
1, -3, 5, [], [11 32], 2, [specialist specialist]
1, -4, -2, [], [49 31 48 40 23 34 33 36], 8, [generalist generalist specialist specialist specialist specialist specialist generalist specialist]
1, 0, 4, [], [46 11 12], 3, [specialist specialist specialist generalist specialist]
1, -5, -1, [], [2 46 8 25 13 45 49], 7, [generalist specialist generalist specialist specialist specialist generalist]
1, 2, 4, [], [15 1 17 21 22], 5, [specialist specialist specialist specialist specialist]
1, -2, 1, [], [37 38 13 36 41], 5, [specialist specialist specialist specialist specialist]
1, -1, -1, [], [25 42 37 20 38 11 1], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, 5, -5, [], [16 45 32 13 29], 5, [specialist specialist generalist specialist specialist]
1, 1, -5, [], [41 11 26 40 18], 5, [specialist specialist specialist specialist specialist]
1, 4, -5, [], [5 8 46 3 29], 5, [specialist specialist specialist specialist specialist generalist]
1, 0, -2, [], [34 10 44], 3, [specialist specialist specialist]
1, -4, -5, [], [45], 1, [generalist]
1, 4, 0, [], [47 1 22 33 48], 5, [specialist specialist generalist generalist specialist]
1, 2, 2, [], [46 44 1 37 10], 5, [specialist specialist generalist specialist specialist]
1, -1, -5, [], [20 33 47], 3, [specialist specialist specialist generalist]
1, -3, -2, [], [36 45 44 49 35], 5, [specialist specialist specialist generalist generalist]
1, -1, 4, [], [16 36 10 7 28 46 0 48 49], 9, [specialist specialist specialist specialist generalist specialist generalist generalist specialist]
1, -2, 3, [], [12 43 42 35 47 48], 6, [specialist generalist generalist specialist specialist specialist generalist]
1, 2, -3, [], [23 27 43 17 11 37 20], 7, [specialist specialist specialist specialist specialist specialist specialist]
1, -3, -3, [], [19 37 23], 3, [specialist specialist specialist specialist]
1, -2, -3, [], [6 17 23], 3, [specialist specialist specialist]
1, -5, 4, [], [14 26 35], 3, [specialist specialist specialist]
1, -3, 4, [], [48 31 36 8], 4, [specialist specialist specialist generalist]
1, -4, -3, [], [45 21 23 47 40 9 41], 7, [generalist generalist specialist specialist specialist specialist specialist]
1, 4, 4, [], [26 46 37], 3, [specialist generalist specialist]
1, 4, -2, [], [19], 1, [specialist]
1, -3, 1, [], [29 4 33], 3, [specialist specialist specialist specialist]
1, -4, 3, [], [11], 1, [specialist]
1, 3, -1, [], [6 46 23 47 27], 5, [specialist specialist generalist specialist generalist]
1, 1, -4, [], [24 28 37 47 12 31 4 32], 8, [specialist generalist specialist specialist specialist specialist specialist specialist]
1, 5, -3, [], [31 14 11 49 7 16 38 36], 8, [generalist specialist specialist specialist specialist specialist specialist specialist]
1, 0, 3, [], [47 29 49 12 37], 5, [generalist specialist specialist specialist generalist]
1, -4, 1, [], [19 20], 2, [specialist specialist]
1, 3, -5, [], [8 38 30 33 48 47], 6, [specialist specialist specialist specialist generalist generalist]
1, -1, -4, [], [36 0 10 14 48 6], 6, [specialist specialist specialist generalist specialist specialist]
1, -3, 0, [], [6 36 17], 3, [specialist specialist specialist specialist]
1, 5, 4, [], [42 46 37], 3, [specialist specialist specialist generalist specialist]
1, -1, 0, [], [17 45 0 49], 4, [specialist specialist generalist generalist specialist specialist]
1, 1, 0, [], [49 44 29 21 9 32 46], 7, [specialist generalist specialist specialist specialist generalist specialist]
1, -3, -4, [], [13 4 21 40 31], 5, [specialist specialist specialist specialist specialist]
1, 1, -2, [], [30 49 21 14], 4, [specialist specialist specialist generalist]
1, -3, 3, [], [18 0 10 27 17 38 43 42 15 47 49], 11, [specialist specialist generalist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
1, -5, 3, [], [15 38], 2, [specialist specialist specialist]
1, 0, 0, [], [6 1 2 49 14], 5, [specialist generalist specialist specialist specialist]
1, -1, -2, [], [41], 1, [specialist]
1, 4, -4, [], [31 38 39], 3, [specialist specialist specialist specialist]
1, -1, 3, [], [35 27 20 15 46], 5, [specialist generalist specialist specialist specialist]
2, 5, -1, [4 20 30 21 5 17], [28 20 21 5 4 2], 4, [specialist specialist specialist specialist specialist specialist specialist specialist]
2, 0, 4, [7 49 8], [7 8 49 45], 1, [specialist generalist generalist specialist]
2, 1, 3, [20], [20 29], 1, [specialist specialist specialist specialist specialist]
2, -1, -3, [49 29 48], [49 48 0 6], 3, [specialist generalist specialist generalist generalist generalist]
2, 4, 3, [49 46 48 45 20], [49 3 46 45 29 20 48], 2, [generalist specialist generalist generalist generalist specialist generalist specialist generalist specialist generalist generalist generalist generalist generalist generalist]
2, -5, 3, [7 49 28 48 42 46 45], [45 48 42 20 46 28 49], 2, [generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist]
2, 3, -3, [30 36 7], [36 30 46 47 7 4], 3, [specialist specialist generalist specialist specialist specialist generalist]
2, -1, 0, [20 4 49 3 46], [3 49 46 4 20], 0, [generalist specialist generalist specialist generalist generalist generalist specialist specialist specialist specialist generalist specialist generalist]
2, 3, 5, [46 49 48 3 21 43 4], [3 46 49 48 21 20 4 43], 1, [generalist specialist generalist specialist specialist specialist generalist specialist generalist specialist generalist]
2, 0, 1, [46], [3 46 49 4], 3, [generalist specialist specialist generalist]
2, 2, 3, [48 20 49 3 18 46 47 15], [46 48 20 49], 4, [specialist generalist generalist generalist generalist specialist generalist]
2, 5, -5, [4 47 28 21 46 49], [47 21 4 46 49 48], 2, [specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist specialist]
2, 2, 0, [20 48 46 45 19], [46 45 21 48 7 30 19], 4, [generalist generalist generalist generalist specialist generalist specialist specialist generalist specialist generalist generalist]
2, -3, 0, [28 49], [0 19 7 28 25], 5, [specialist specialist specialist specialist specialist]
2, -1, 2, [49 46 6 19 28], [49 46], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 0, 3, [47 35 48 7 49 46], [35 7 48 49 47 46], 0, [specialist specialist generalist generalist generalist generalist generalist generalist specialist generalist specialist specialist]
2, 1, -3, [19 49 15 6 45 33], [3], 7, [specialist]
2, 1, 4, [46 45 48], [45 48 49 46 18 21], 3, [generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist specialist]
2, -2, 4, [46 35 4 7 48 29 19], [19 7 48 35], 3, [specialist specialist specialist generalist generalist specialist specialist]
2, -4, -5, [46 49 45 48 47], [45 48 49 21 46], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist]
2, 0, -5, [49 45 19 48 41 47], [45 33 48 49], 4, [generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist]
2, 5, 2, [19 49 48 27 4 45 43 42 28 7 20], [7 46 8 18 49 21 28 45 20 48 19 42 27 41], 7, [generalist specialist specialist generalist generalist generalist specialist specialist specialist generalist generalist generalist specialist specialist specialist specialist specialist specialist generalist]
2, -4, 5, [48 49 7 42 36 46 28 45 47], [48 46 49 28 45 7], 3, [generalist specialist generalist generalist generalist generalist generalist specialist specialist generalist generalist]
2, 4, -2, [28 46 4 21 49 48 7], [8 28 48 46 45 17 21 7 6 19 49], 6, [generalist specialist generalist specialist specialist generalist specialist generalist specialist generalist generalist generalist specialist specialist specialist specialist specialist]
2, 2, 5, [45 46 29 8 49], [49 46 45], 2, [generalist generalist generalist generalist generalist generalist]
2, 3, 0, [21 46 47], [49 20 36], 6, [specialist specialist generalist specialist]
2, -3, -1, [49 4 11 3 8 41 42], [3 49 4 21 33 42], 5, [generalist generalist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist generalist specialist specialist]
2, 5, -3, [5 36 42 33 49 48 3 40 47 6], [7 33 5 49 6 42 3 40 48], 3, [specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist]
2, -5, 2, [45 46 42 49 19 48 28], [28 45 42 48 29], 4, [specialist specialist generalist generalist specialist generalist generalist specialist generalist]
2, -2, -1, [48], [4], 2, [specialist]
2, 2, -5, [], [20 6], 2, [specialist specialist]
2, -1, 1, [19 48 49 2 4 28], [28 19 49 48 2 4 46], 1, [specialist specialist generalist specialist generalist generalist generalist specialist generalist specialist specialist specialist generalist generalist generalist specialist generalist]
2, -2, -4, [47 49 33 29 7 3 0 6 30 41 18], [49 29 6 20 0 33 7 8 41 18], 5, [specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist]
2, -2, 0, [49 47 46 4 36 15], [49 47 46 4], 2, [generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 3, -5, [45 49 46 47 48], [46 48 45 49 8 47 28], 2, [generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist]
2, -1, -2, [49 45 6 48], [46 45 48 49 3], 3, [generalist generalist generalist specialist generalist generalist generalist generalist]
2, 4, -4, [8 17], [7 4 49], 5, [specialist generalist specialist]
2, -4, -3, [33 48 7 21 0 30 5 4 8], [33 8 0 47 20 6 48 7 30 42], 7, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist]
2, 0, -1, [46 19 30 29 3 7], [30 29 3 46 7], 1, [generalist specialist specialist specialist specialist specialist specialist]
2, 3, 3, [42 45 48 18 49 29 20 46 7], [45 42 15 20 43 48 41 46 49], 6, [specialist specialist generalist generalist generalist specialist specialist specialist specialist generalist generalist]
2, 1, -1, [49 3 48], [49 7 48 0], 3, [specialist generalist specialist generalist generalist generalist generalist generalist]
2, -3, 2, [48 33 15 8 29 36 42 49], [42 29 33 8 36 49 15 48], 0, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist]
2, 4, -5, [46 3 4 21 47 5 6 7 49], [47 46 4 21 49 5], 3, [specialist specialist specialist generalist specialist generalist specialist generalist generalist specialist generalist generalist]
2, 3, 2, [48 15 20 43 41 46 18], [41 48 20 43 46 18 15], 0, [specialist generalist specialist generalist specialist generalist specialist specialist specialist specialist specialist specialist generalist specialist generalist specialist]
2, -1, 5, [45 48 28], [45 48], 1, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 5, 0, [49 20 19], [20 19 0 49 4], 2, [generalist specialist specialist specialist specialist specialist]
2, -5, -2, [49 47 48 7], [47 49 48 45], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -5, -4, [48 49 45 29 5], [42 49 4 45 48], 4, [generalist generalist generalist generalist generalist generalist generalist specialist generalist specialist generalist generalist generalist]
2, 5, -2, [46 28 7 21 49 47 45 18], [46 7 49 28 4 45 5], 5, [generalist generalist specialist generalist specialist generalist generalist specialist generalist specialist specialist generalist generalist specialist generalist specialist generalist specialist generalist specialist generalist specialist generalist]
2, 2, 2, [45 46 49 20 18 48], [46 45 41 49 48 20], 2, [generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist]
2, -4, 2, [4 0 41 19], [0 36 41 46 48 42], 6, [generalist specialist specialist specialist generalist specialist]
2, -5, 4, [46 48 49 7], [48 46 49 7 45], 1, [generalist generalist generalist generalist specialist generalist generalist generalist]
2, -5, -3, [3 42 36 6 49 5], [5 20 49 30 6 3 42 29], 4, [specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist generalist specialist specialist specialist specialist specialist]
2, -2, 2, [48 46 7 33 37 29 8 42 49], [4 29 8 48 7], 6, [specialist generalist specialist specialist specialist specialist]
2, 4, -1, [45 46 4 47 19 48 20 5 49], [20 46 19 47 49 45 48 28], 3, [generalist specialist generalist specialist generalist generalist generalist generalist specialist specialist generalist generalist generalist generalist]
2, -4, -1, [47 49 0], [4 49 47], 2, [specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, -1, -5, [48 33 0 49 45 46 47], [45 48 47 6 8 35 49 29 46], 6, [specialist generalist generalist generalist generalist generalist specialist specialist generalist generalist specialist generalist generalist generalist generalist specialist generalist generalist generalist]
2, 4, 4, [20 29 7 46 41 3 48], [20 41 7 29 42 48 49 3], 3, [specialist specialist generalist generalist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist]
2, -2, 1, [49 47 7 46 19 48], [41 46 49 47 28 48], 4, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist]
2, 2, -1, [0 30 3 46 15 7 48 49 20], [48 0 3 6 20 30 7 15], 3, [specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 2, -3, [49 47 7], [49 47], 1, [generalist generalist generalist generalist generalist generalist generalist]
2, -4, -2, [6 49 48 45 33 0], [47 48 49 45 4], 5, [generalist generalist generalist generalist generalist generalist specialist generalist generalist]
2, -4, 3, [48 47 8 46 49 43 29], [49 46 48 3 29 47], 3, [generalist generalist generalist generalist generalist specialist generalist specialist generalist generalist generalist generalist generalist]
2, -5, 0, [28 42 25 43 4 3 20 48], [42 25 48 4 21 30 20], 5, [specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, -2, 5, [45 48 8 47 42], [48 29 45], 4, [specialist generalist generalist generalist]
2, -1, 4, [49 46 48 35 20 18], [46 19 48 49], 4, [generalist generalist generalist generalist generalist specialist generalist generalist generalist]
2, 0, 5, [45 3 49], [3 49 8], 2, [specialist generalist specialist specialist]
2, 2, -4, [49 7 46 45 19], [46 49 45], 2, [generalist generalist generalist generalist generalist]
2, -3, 5, [49 47 46], [49 47 46 48 20], 2, [specialist generalist generalist generalist generalist generalist generalist]
2, -4, 1, [28 4 19 49 45 2 20 3 42], [28 15 19 45 2 49], 5, [generalist specialist generalist specialist specialist specialist generalist specialist specialist specialist generalist specialist]
2, 3, -4, [8 0 7 18 47 20 36 6 49], [8 7 46 0], 7, [specialist specialist specialist generalist specialist specialist specialist]
2, 0, -3, [46 49 4 47 19], [47 46 49 19 0], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist specialist generalist generalist generalist generalist generalist generalist]
2, -3, -2, [47 33 3 8], [49 47 5], 5, [generalist generalist generalist specialist generalist]
2, 5, 3, [18 33 48 37 41 7 49 29 4], [48 18 29 41 45 7 33 37 20], 4, [specialist specialist generalist specialist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist]
2, -3, 3, [29 45 8 46 42 3 36 48], [28 29 8 48 20 42 36], 5, [specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist]
2, 0, -2, [29 15], [47], 3, [generalist]
2, 1, 0, [], [49 0], 2, [specialist generalist]
2, -1, -4, [46 43 3 33 8 49 29 6], [49 46 33 43 6 42 11 29 3], 3, [generalist generalist specialist specialist generalist generalist generalist generalist specialist specialist specialist generalist specialist specialist generalist specialist specialist generalist specialist]
2, 1, -5, [47 42], [45], 3, [generalist]
2, 1, 5, [43 8 3], [43 3], 1, [specialist specialist]
2, -3, -3, [11 47 43 49], [5 49 47 36 28 29], 6, [generalist generalist generalist generalist specialist specialist generalist generalist generalist specialist specialist]
2, -4, 0, [8 49 7], [7 8 47 42 2 28 49 0], 5, [specialist generalist specialist specialist specialist specialist specialist specialist generalist]
2, 4, 2, [49 48 28 20 7 42 47 45], [20 48 49 47 7 42 45], 1, [generalist generalist generalist specialist generalist specialist generalist specialist specialist specialist generalist generalist specialist specialist specialist specialist specialist specialist generalist generalist specialist generalist]
2, -3, -5, [47 46 36 49], [18 47 46 49], 2, [generalist generalist generalist generalist generalist generalist specialist]
2, 4, -3, [4 46 49 5 21 20 17 3], [19 28], 10, [specialist specialist]
2, -5, -1, [25 5 7 21 19 47], [18 46], 8, [specialist generalist]
2, -2, 3, [7 35 19 33 29], [35 7 45 42 19 49 46], 6, [specialist specialist generalist specialist specialist generalist generalist specialist specialist specialist]
2, -2, -5, [47 49], [47 49], 0, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 4, 5, [45 48 46 49], [45 48 46 41 47 49], 2, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 3, 4, [20 18 15 21 7 41 49 36 29 42], [7 41 15 29 21 42 18 20 36], 1, [specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, -2, -3, [28 4 48 33 49 6 43], [11 28 48 36 49 33 3], 6, [generalist specialist generalist specialist specialist specialist specialist generalist specialist]
2, 4, 0, [5 20 21 42], [5 21 20], 1, [specialist specialist specialist specialist specialist]
2, -3, 1, [47 49 46 48], [47 49 46 29 48], 1, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 5, 1, [19 48 42 47], [47 5], 4, [generalist generalist specialist]
2, 0, 0, [48 30 35 11 7], [48 35 30 20 11 29], 3, [generalist specialist specialist specialist specialist specialist generalist generalist specialist]
2, 1, 1, [46 48 45 49], [45 46 48 49], 0, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 5, 4, [48 45 46 29 49], [46 48 49 29 45], 0, [generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist]
2, -5, 5, [49 28 3 48 45 46 19], [49 48 45 28 46 47 19], 2, [specialist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist specialist generalist specialist generalist generalist generalist]
2, 2, 1, [46 49 45 18 7 20 48], [45 46 49 7 20], 2, [generalist generalist generalist specialist specialist generalist generalist generalist generalist]
2, -2, -2, [47 49 29 20 4], [47 6 4 49 11], 4, [generalist specialist generalist specialist specialist generalist generalist]
2, 1, 2, [48 20 46], [46 48], 1, [generalist generalist generalist generalist]
2, 5, 5, [7 46 47 4 42 29 36 20 5 15], [42 4 36 47 7 29 15 28 46], 3, [generalist specialist generalist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, 1, -2, [3 49 7 6 45], [45 7 49 0 30 48], 5, [specialist specialist specialist generalist generalist generalist generalist generalist]
2, 2, -2, [49 6 3 36 0], [49 3 0 36 18], 2, [specialist specialist specialist specialist generalist generalist specialist specialist]
2, 5, -4, [17 49 45 20 46 47], [47 49 46], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
2, 3, -1, [21 45 0 46 30 20 25 49 5], [20 18 5 46 21 49], 5, [specialist generalist generalist specialist specialist generalist specialist specialist]
2, 1, -4, [3 46], [20 46], 2, [specialist generalist]
2, -1, 3, [], [46], 1, [generalist]
2, 4, 1, [46], [46 5 19 20 49], 4, [specialist specialist specialist specialist generalist specialist generalist specialist specialist]
2, -5, -5, [45 29 28 19 49 48 46], [48 45 19 46 49 28], 1, [specialist specialist generalist specialist generalist generalist generalist generalist generalist generalist generalist]
2, -1, -1, [29 30 6 15 46 11 7 36], [20], 9, [specialist]
2, -4, -4, [29 6 28 42 36 8 49 3 20], [17 47], 11, [specialist generalist]
2, -4, 4, [8 49 42 48 45], [42 45 49 8 47], 2, [generalist specialist generalist specialist specialist generalist specialist specialist]
2, 2, 4, [47 48 20 46 45 49], [49 47 45 46 18], 3, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist]
2, 3, 1, [20 0 46 49 48 43 18], [20 45 18 43 49 46], 3, [specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist specialist generalist specialist specialist]
2, 0, -4, [11 0 19 20 48 3 7], [7 11 6 19 20 33 0 3], 3, [specialist specialist specialist specialist specialist specialist specialist specialist specialist]
2, -5, 1, [46 48 2 28 19 7 45], [29 20 48 4 46], 8, [generalist generalist generalist generalist specialist specialist generalist specialist]
2, 0, 2, [], [33 35], 2, [specialist specialist]
2, -3, 4, [48 36 45], [48 49 28 45 35 36 7], 4, [generalist generalist generalist generalist specialist specialist specialist specialist generalist generalist generalist generalist generalist specialist generalist generalist generalist]
2, -3, -4, [49 47], [45 49 47 33 0 43], 4, [generalist generalist generalist generalist specialist generalist generalist specialist generalist generalist generalist specialist generalist generalist generalist generalist]
2, 3, -2, [47 3 46 4 48 36 49], [48 46 4 47 21 3 49], 2, [generalist generalist generalist generalist specialist generalist specialist generalist generalist generalist specialist generalist]
3, 5, 3, [42 46 48 41 28 45], [41 42 45 20 46], 3, [specialist specialist specialist specialist generalist specialist specialist specialist specialist specialist specialist specialist generalist generalist specialist]
3, 0, -4, [49], [42 49], 1, [specialist generalist]
3, 2, -4, [28 42 7 30 49 45], [45 20 49 28 7], 3, [specialist generalist generalist specialist specialist generalist specialist]
3, -4, -1, [48 47 45 49 42 20], [47 49 48 42], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist specialist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
3, -2, 0, [49 3 41 47 0 46 48], [49 45 3 20 47 48 46], 4, [generalist specialist generalist generalist generalist generalist generalist generalist specialist generalist generalist]
3, -1, 5, [46 41 45 49 48 20], [48 46 45 49], 2, [generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist generalist]
3, -1, 2, [48 49 45 20 46 30 19], [41 49 20 46 48 3], 5, [generalist generalist generalist generalist specialist generalist generalist generalist generalist specialist specialist specialist generalist]
3, 4, 2, [19 42 20 48], [48 42 20 19], 0, [specialist specialist specialist specialist generalist specialist specialist]
3, 3, 2, [48 20], [30 42 20], 3, [specialist specialist specialist specialist]
3, 2, -2, [20], [28 20], 1, [specialist specialist specialist]
3, 4, -4, [49 42 41 20], [49 30], 4, [generalist specialist generalist generalist generalist generalist generalist generalist generalist]
3, 4, -1, [20 42 49 48 19], [20 48 42 19], 1, [specialist specialist specialist specialist specialist specialist specialist specialist specialist generalist specialist specialist]
